pMIG_plus_1	pMIG_plus_2	pMIG_plus_3	pMIG_plus_4	pMIG_plus_5	pMIG_plus_6	pMIG_BCR_ABL_1	pMIG_BCR_ABL_2	pMIG_BCR_ABL_3	pMIG_BCR_ABL_4	pMIG_BCR_ABL_5	pMIG_BCR_ABL_6
3.251778162	3.283444745	3.46252354	3.473254406	3.563219157	2.86505769	2.911772102	2.995129907	3.034155837	2.778690095	2.610922071	2.63840753
4.640898521	4.465491309	4.551122222	4.601637096	3.982592073	5.018318149	4.820919271	4.850809422	4.814309441	4.543279339	4.750392121	4.706536078
0	0	0	0.043851354	0	0	0	0	0	0	0	0.029931573
0	0	0	0.128344614	0	0	0	0	0	0	0	0
0	0.062942875	0	0.129580297	0.129902039	0.038372263	0	0.041524203	0.047920963	0	0.03144178	0.045397117
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.277916924	0	0	0	0	0	0	0	0
0	0	0	0.081597599	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.018617796	0.073893291	0	0	0	0	0	0	0	0
0.09143608	0.112287646	0.040066755	0	0	0	0.6586027	0.80054419	0.760927747	0.79632281	0.56566346	0.826408965
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.175594858	0.094060638	0	0	0	0	0	0	0	0	0.244544911
0	0	0	0	0	0.128859017	0	0	0	0	0	0
0.066224375	0	0	0.216978766	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.10519464	0	0	0	0	0	0	0
0.478430337	0.400710605	0.737300838	0.527016271	0.67378796	0.726991604	0.300222147	0.188364208	0.404047494	0.476072635	0.277236136	0.381852585
0.443762581	0.673323946	0.659177451	0.08014052	0.204821829	0	1.420843469	1.828095345	1.22122749	2.309289712	2.376045838	2.386347444
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.697004236	1.840443091	1.729787672	2.206552584	2.179940928	2.090114961	1.419813921	1.498337682	1.473568738	1.776760949	1.675400447	1.671184657
0	0	0	0.230257129	0	0	0	0	0	0	0	0.082825057
0.06752225	0.028244934	0	0.32212775	0	0	0	0	0	0	0	0
0	0	0	0.840232787	0	0	0	0	0	0	0	0
2.850305374	2.770573249	2.899409614	2.591705743	2.602877284	2.062031886	2.651726801	2.710069128	2.506858329	2.869847723	2.688419855	2.639695233
5.274809558	5.187858783	5.146524891	5.442263445	5.265958158	4.934431579	4.904749009	4.885589006	4.929383881	5.055178297	4.977866042	4.856517659
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.223683262	0	0.83293456	0	0.627402325
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.021272903	0	0	0	0	0	0
1.555300815	1.1315829	1.450559361	1.724816139	2.806233306	1.477418293	0.556596177	0.45330264	0.693207257	0.860698263	0.639572071	0.44270787
0.047840855	0.152140576	0.120428785	0.082015409	0.108695462	0.093979132	0.042385469	0	0.224552785	0.186500558	0.220232121	0
0.052820543	0	0	0.090341691	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.120022087	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.027752667	0	0	0	0.016789821	0.014902271	0.054069663	0.021081545	0.034520565	0.013765096	0
0.021830622	0	0	0	0.025402642	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.086769638	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.102030397	0	0.087717955	0.170559648	0	0.102188734	0.090708205	0.109258113	0	0.10312657	0	0
0.836200463	0.450459066	1.281502416	0.464039826	1.006010713	1.298282931	0.375601104	1.13553487	0.353073692	0.742090743	0.542036118	1.037269754
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.706892977	0.85370189	1.016168235	0.402082535	0.554992504	0.894046309	0.49167355	0.61845105	0.669129293	0.570882563	0.545287375	0.437666661
3.55391339	3.704717066	3.705601978	3.350161994	3.424786409	3.412891247	3.520874788	3.623211368	3.468335679	3.660129991	3.393543879	3.425854031
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.092963369	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.276746771	1.255132081	1.021522368	1.123494043	0.807996161	0.904129522	0.362830062	0.574195504	0.788283955	0.674341326	0.610965524	0.61833076
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.100785141	0	0	0	0	0	0	0
0	0	0	0.124123893	0	0	0	0	0	0	0	0
0	0	0	0.083511988	0.110667654	0	0.043180136	0	0	0	0	0
0	0	0	0.02869418	0	0	0	0	0	0.033764239	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.095991103	0.07937538	0.160651755	0.30567991	0.109988455	0.096131478	0.085327703	0	0.32955878	0	0.078656011	0.489552184
0.008476491	0	0	0.043970587	0.019714296	0.016817913	0.007485332	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.106749645	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.106346041	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.093154082	0.051998468	0	0.55049685	2.21625618	0.062570757	0	0	0	0	0.051377392	0
3.468791822	3.812600905	3.869397667	4.107779918	4.398076692	3.466457458	2.481125828	2.8879853	2.715649607	2.654806708	2.336734695	2.759183537
0	0	0	0	0	0	0	0	0	0	0	0
0	0.068235357	0	0.13917084	0	0	0	0	0	0	0	0
0	0	0.039714374	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
3.122735659	3.019346089	3.172121035	3.193565179	2.798127263	2.990163429	2.82277093	3.030715685	2.979524201	2.952001746	2.899026712	3.184610378
0	0.04533057	0	0	0.067043345	0.11415377	0.054358676	0	0	0.112656101	0.045940978	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.268655961	1.326853694	0.839275959	1.11213295	1.03634156	1.263683473	1.021799501	1.16041038	1.951598984	1.100331821	1.523150416	1.514359638
0.148429154	0.083468962	0	0	0.059207955	0.051113124	0.045366081	0.055168716	0.124573902	0.036319192	0.198154656	0
1.972971977	1.975787909	2.078585926	1.748572866	2.189419757	1.917130009	1.713409887	1.63202154	1.85163512	1.606200574	1.714689525	1.594529441
0.410859904	0.312809204	0.58883814	0.088603375	0.422109182	0.489398042	0.406388638	0.523322072	0.40251809	0.340132672	0.377911115	0.561382841
0	0	0	0	0	0	0	0	0	0	0	0
0.092127858	0	0	0.156306	0.054177077	0	0	0	0	0.047878956	0.038265773	0
0	0	0	0.094326886	0	0	0	0	0	0	0	0
0.380467922	0	0.467879392	0.324910811	0.227404695	0	0.180145314	0.400869056	0.245687928	0.200785558	0.165605846	0.429879441
2.693903955	2.642341142	2.74538579	2.977499746	3.11227143	2.303319012	1.634672254	1.779356387	1.777093527	2.036619378	2.095330346	2.118509237
1.607782435	1.896248595	1.925475397	1.665019769	1.657370189	1.733926966	1.926314499	1.948230782	1.781292561	1.558399895	1.310089954	1.700581761
0	0	0	0	0	0	0	0	0	0	0.075906349	0
0.882837091	0.704353209	0.18679211	0.819996737	1.017651155	0.567318609	0.54814263	0.604258292	0.633801311	0.058034788	0.258910826	0.361382092
0.202139343	0.114482569	0	0.33292672	0.367222315	0	0	0	0	0	0.113340847	0.082825057
0	0	0	0	0	0	0	0	0	0	0	0
1.9415045	2.201270005	1.881672449	1.423137093	0.72141116	1.776710424	0.735914641	1.41756901	1.638041391	1.217714636	2.031709252	1.402787653
0.623034334	0.680491799	0.820386491	0.527310598	0.766212654	0.842088208	0.590382611	0.598942549	0.308127844	0.60449363	0.332292034	0.420056551
0	0	0	0	0	0	0	0	0	0	0	0
0.134504719	0.111011141	0.22221599	0.41351718	0.290953963	0	0.119582608	0	0	0.372000385	0.481962263	0
0	0.125691433	0.033882194	0.19390292	0.045516362	0.077281425	0.034755639	0	0	0	0.29264984	0.091194354
0	0	0	0	0	0	0	0	0	0	0.051580921	0
0	0	0	0	0	0	0.1687614	0	0	0.188487015	0	0.216919185
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.372183198	1.206136817	0.99641261	1.422830411	0.990415428	0.939261187	1.058101721	0.72872422	1.098116325	0.948810883	1.198179807	0.951883166
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.152853167	0	0	0	0	0	0	0
0.163742167	0.318773803	0.072470665	0.14192189	0.1873573	0	0	0	0	0	0	0.190822164
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.077285254	0.26360536	0	0	0	0.196818523
0	0	0	0	0.145554862	0	0	0	0	0	0	0
0	0	0	0	0	0	0.24319501	0.123699963	0.072840513	0.172650082	0.094468234	0.134845469
0	0	0	0	0	0	0	0	0	0	0	0
0	0.059061447	0	0	0	0	0	0	0.088456702	0.07266781	0.058463494	0
4.127996384	4.494965957	4.582760711	4.669582414	4.982313694	4.073006132	4.445349297	4.116464571	4.364810527	3.510810049	4.213681668	4.205642742
0	0	0.05920657	0.059757985	0.040203559	0	0	0.211148043	0	0	0.028305624	0
0	0	0	0	0	0	0	0	0	0	0	0
3.676335118	3.848858259	4.155846359	3.971892977	3.723252735	3.014326724	2.895870668	2.565002429	2.091496743	2.684042211	2.242285429	2.400414967
0	0	0	0.038572718	0.025864111	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.219016691	1.172007391	1.453938935	0.900109019	1.459436865	1.016139703	0.537597249	1.620037378	1.008020688	0.863028156	0.99602857	0.964704699
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.128088532	0.087102428	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.028334059	0.066554085	0.032607426
0	0	0	0.082543734	0	0	0	0	0	0	0	0
0	0.021355778	0	0.088132504	0	0	0	0	0	0	0	0
0.703896267	1.026644275	1.190355689	1.141550504	0.546944328	1.294911831	1.098608203	0.619207333	0.836240059	1.059355278	0.876962824	0.89572606
0	0	0	0	0	0	0	0	0	0	0	0
4.578830054	4.686819846	4.803351045	4.962965392	4.981085447	4.702169914	4.593234239	4.671383963	4.59093131	4.706082922	4.556815636	4.51619169
0	0	0.081103977	0	0	0	0	0	0	0	0	0
1.333841597	0.57015007	0.817941638	0.995432418	0.419822549	0.67991107	0.846158704	0.709836727	0.797692856	1.30244774	0.973272556	0.746844165
0	0	0.131450542	0	0	0	0	0	0	0	0	0
0	0.052767413	0.107945456	0.108558579	0.143620679	0.063766055	0.214169578	0	0	0	0	0.400510606
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.045882982	0	0	0	0.09282512	0.057325216	0	0.054358398	0.085764554	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.07634743	0	0	0	0	0	0	0	0
0	0	0	0.08047034	0.054314911	0	0	0	0	0	0	0
0	0	0	0.045244587	0.0303697	0	0	0.028237294	0	0	0.021334029	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.092555213	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
6.990591873	7.082095804	7.328091449	7.152822267	7.267591977	7.436828119	7.402892682	7.359688074	7.412425888	7.51230591	7.195800338	7.158569297
0	0	0	0	0	0	0	0	0	0	0	0
0.056495993	0.091987498	0.141461566	0.27195867	0.40487915	0.484322743	0.098498118	0.22935535	0	0.113142647	0.091004872	0.12999578
0.28938595	0.72619821	0.603175056	0.732085947	0.826683929	0.762688133	0.61642169	0.782030227	0.481647172	0.25692007	0.525837361	0.37856933
0.030840739	0	0.026631387	0.202303618	0.170819836	0.060841512	0.275030894	0.302914433	0.462872144	0.092968915	0.121789274	0.036440174
0	0	0	0	0	0	0	0	0	0	0	0
0.864130269	0.32375051	1.033940957	0.430551839	0.863687146	1.158084921	0.446358936	0.630192034	0.465285985	0.781668575	0.873291923	0.308931642
0	0	0	0	0.273141069	0	0.406845747	0	0	0	0	0
3.852548235	3.972030884	3.983285506	3.701149793	3.963908717	3.955470903	4.100498351	4.097888859	4.011459857	3.793895883	4.06021171	4.009185908
4.158442058	4.612210935	4.521025603	3.918643836	3.983486174	4.466124601	4.209882211	4.201822027	4.206307202	4.130379049	4.046910083	4.054943959
0	0	0	0.106967614	0.072331125	0	0	0	0	0	0	0
0	0.027749695	0.085232647	0.057919206	0.185044451	0.056264991	0.02969557	0.036241955	0	0	0	0
0	0	0	0.160619488	0	0	0	0.051916638	0	0	0	0
0.280234192	0.435502719	0.450908757	0.316048401	0.929468343	0.363235009	0	0.386228234	0.12276799	0.194847293	0.301895467	0
5.091035449	5.587199948	5.898302691	5.217564204	5.236527059	5.997127532	6.04418863	5.938862096	5.98935703	6.22898988	5.763608099	5.695824042
0.073796245	0.148293777	0.094684823	0.185116783	0	0.073601311	0	0.117787452	0.046557134	0.147486455	0.118460465	0.208165127
4.203710161	4.441138169	4.50747753	4.366238273	4.757967305	3.912534905	3.83737816	3.791730736	3.885466988	3.817633489	4.066580054	4.054744308
4.322988086	4.334890015	4.250089935	4.133432007	4.149446357	4.242053674	4.267078797	4.293245398	4.208665517	4.134188076	4.326796182	4.366958608
4.662968809	4.706574755	4.657685732	4.613790938	4.527020276	4.539741976	4.470061745	4.582953352	4.605583225	4.65940514	4.547647242	4.476634429
4.426995982	4.711103894	4.921083993	4.70401428	4.273105551	5.524991398	5.842372974	5.515374998	5.794064898	5.705903278	5.615548719	5.609388569
0.541556469	0.416119836	0.508115232	0.338998241	0.258821603	0.265067173	0.143168735	0.173488222	0.198836085	0.372878569	0.270644951	0.333256555
5.405161891	6.102143691	6.309478173	5.361252518	5.844393186	6.36719631	6.834243488	6.812857571	6.707041566	6.720292148	6.578218695	6.473223553
0.012954356	0	0.005613613	0.044875007	0.015116435	0.006457686	0.005731694	0	0	0	0.005295736	0.007702552
2.696536948	2.418562382	2.628505325	2.892528974	2.646888431	2.596069266	2.072973558	2.20583664	1.974411836	2.325366265	2.089603231	2.238799086
6.921745746	7.291262808	7.489639266	7.128386206	7.258650827	7.828231708	7.583677028	7.377219208	7.622542399	7.286687125	7.208497751	7.070743518
3.688695115	3.769274537	4.079318371	3.856915993	3.984616691	3.702812664	3.672730822	3.742480562	3.765057305	3.206382228	3.594405228	3.556392627
2.013562307	2.079241559	1.946382775	2.292481402	2.448438475	2.641266249	1.727131929	1.500802053	1.841337147	1.355117779	1.637494325	1.628474995
0	0	0	0.061714826	0	0.072139423	0	0	0	0	0	0
0	0	0	0.355575637	0.269336021	0.21357374	0.277674163	0.845846491	0.833273062	0.930659383	0.886694507	0.667555192
4.58936801	4.719260119	4.774881919	4.853641415	4.754508077	4.92808602	4.976262809	4.912429516	4.950244434	4.287878568	4.605541743	4.675719974
0	0	0	0	0	0	0	0	0	0.059875496	0.048007206	0.068997624
1.197670419	1.199468194	1.203307671	1.690743369	1.39170724	1.009497669	1.229421803	1.183530978	1.131523636	0.848380773	0.938741209	1.042399198
0	0.015005645	0	0	0.021133013	0	0.304190927	0.333799244	0.431419711	0.1430603	0.245808385	0.22039311
0	0	0	0	0	0	0	0	0	0	0	0
0	0.015130283	0	0.093410355	0	0	0	0	0	0	0	0
0	0.009818877	0.010266449	0.157912947	0.027564149	0	0.03124499	0.012859672	0	0.048353661	0	0.014078112
0	0	0	0	0	0	0	0	0	0	0	0
0.282667534	0	0.127065466	0	0	0.148354958	0.363935825	0.299909282	0.181169992	0.14828857	0	0.170992842
0.353846068	0.382516751	0.635131217	0	0.398563803	0.128006945	0.317202173	0.580909573	0.756018132	0.128443734	0.20230738	0
0.197319403	0.154610427	0	0.151201598	0.224754034	0.276450213	0.090708205	0.210821483	0.227848258	0	0.083604026	0
2.00433599	2.074717783	2.116002041	1.928586356	2.163202434	2.224006306	2.239355267	2.18673824	2.180615738	2.1931283	2.219199504	2.341037867
0	0	0	0.080965815	0	0	0	0	0	0.01750849	0.013879897	0.040002909
0.359178166	0.362561904	0.187582807	1.131984509	0.350961098	0.262839629	1.244363455	1.296621858	1.356848079	1.072359665	0.998369555	1.054910975
0.098792109	0.30218333	0.084953426	0.448296267	0.218024756	0.191531068	0.170607075	0.204439995	0.338336552	0.099929379	0.23038257	0.115301908
0	0	0	0	0	0	0	0	0	0	0	0
10.3244281	10.85802763	11.15767536	10.88496416	10.87509657	11.31617969	11.50835437	11.32132497	11.34629765	11.3003068	10.95845122	10.8670702
0	0.047941617	0.082520572	0.033954062	0.067203227	0.166364529	0.051211012	0.062516188	0.072051454	0.078810787	0.078062162	0.023135105
0	0	0	0.2071657	0.029448504	0	0.022395939	0	0	0.026029189	0	0.029952203
1.680603416	1.791147257	2.085744162	2.245818119	2.480882918	1.325098538	0.846284694	0.974132058	0.696386493	0.2642842	0.723255356	0.766296628
3.128357747	2.844735136	2.872822851	2.09080263	2.168943635	0.738139182	2.527911079	2.309400318	2.489450452	1.147534646	0.973378368	1.055514984
4.168385305	4.190978253	4.242793024	4.05214632	4.25901632	4.491872332	4.888587405	4.809867145	4.899069262	4.601339958	4.446785562	4.634006546
3.476031665	4.144462472	4.12108173	3.727038235	2.655333509	5.527733462	4.595563334	4.198101209	4.454281196	4.243013993	4.130115418	3.964592704
0.571995163	0.460785543	0.686359781	2.528998813	1.203821335	1.379243883	0.553942379	0.796370161	0.801090763	0.744706202	0.834593919	0.917118549
0	0	0	0	0	0.186411813	0	0.197514423	0	0	0.152431366	0
0	0	0	0	0	0	0	0	0	0	0	0
2.508920454	2.799974208	2.658348604	3.864384269	4.040480424	3.14527964	3.225125284	3.275711829	3.325789346	3.358940546	3.108303645	3.235541734
3.612317109	3.777840495	4.052754964	4.472617738	4.747725743	3.772424112	3.174029236	3.333317818	3.32415966	3.68012178	3.546622868	3.320858662
0.160809207	0	0	2.626474181	0.181695413	0	0	0.323540703	0.196109694	0.866649278	0.738348476	0.629490916
0	0	0	0	0.128683655	0	0.100233173	0.231775223	0.138642803	0.409119344	0.41203899	0.362330732
0	0	0	0.100387132	0.022946267	0	0	0	0	0	0.016091909	0
0	0	0	0.366474974	0.06819091	0.059001622	0	0	0	0.060257718	0	0.199029643
0	0	0	0.306299575	0.074236464	0.064330632	3.155843121	3.41772427	3.352744403	1.671904746	1.458255999	1.44456106
1.68033336	1.641351807	1.741117461	1.898123201	1.645009884	1.850527417	1.73366671	1.789553989	1.725125999	1.752401789	1.666088481	1.512059974
0.164210887	0.179870246	0.131524032	0.211717477	0.189806851	0.214121074	0.20263838	0.231515969	0.170946709	0.446023262	0.33585823	0.266094481
4.828357395	4.654045942	4.805514312	4.31745603	4.31442101	4.643082698	4.365496582	4.566565552	4.420179198	4.315906722	4.247281953	4.238664592
3.412114887	3.416465511	3.390176524	3.258677205	3.433054248	2.855467523	2.967668483	2.920238031	2.946272343	2.713130502	2.934827841	2.833311118
0.031669452	0	0	0.054707499	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.015631442	0	1.359785397	0.485156812	0.144145592	1.226305058	1.651568385	1.559878438	2.98141978	2.595532304	2.55926909
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.086441391	0	0	0	0.113200136	0	0	0	0.136261616
1.420218281	1.757061661	1.623618746	1.648585087	1.718736432	1.702107841	1.278288128	1.598670102	1.20851726	1.611460418	1.567136529	1.577228196
0	0	0	0.580475481	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.149561142	0	0.297731409	0.441620518	0	0	0	0	0	0	0.073310231
0.059495802	0.18777788	0.07651162	0.731243208	0.976120172	0.608354131	0.550905589	0.889584125	0.50712279	0.75857864	0.869248406	0.808625583
0	0	0	0	0.155407297	0	0	0	0	0	0	0.158309879
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.301564236	0.044151796	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.311050822	0.217294007	0	0	0	0	0.191862023	0	0
4.84642311	4.707740119	4.848943365	4.803521539	4.401712374	5.236075439	4.620996875	4.631569968	4.522815325	4.737805719	4.660865884	4.758670947
4.776072396	4.768401374	5.412222627	5.282921611	5.440427365	5.090163244	5.101637471	5.107675317	5.023344076	5.142923928	4.920750621	4.964158317
0	0.162830043	0.457989252	0	0	0.197810047	0	0	0.240094473	0.368942635	0	0
0	0	0	0.481781482	0	0	0	0	0	0	0	0.184211729
0	0	0	0.305364724	0	0	0	0	0	0	0.013163106	0
0	0	0.063869437	0	0.08536469	0	0	0	0	0	0	0.086972717
0	0	0	0.093234012	0	0	0	0	0	0	0	0
3.205054635	3.111749142	3.07558226	2.819040699	2.623202002	3.49891461	3.013022685	2.946712148	3.038745197	2.893494241	2.835204568	2.975963952
0	0	0	0	0	0	0	0	0	0	0.026997598	0
0	0	0	0.070007994	0	0	0	0	0	0	0	0
0	0	0.011366563	0.022917442	0.015328855	0.026058377	0.011616588	0.01423653	0	0	0	0
0.018185915	0	0	0.062639552	0.021177512	0	0	0	0.022729427	0	0	0
0.142426509	0.060359277	0.123084366	0.123645142	0.08402248	0.142467027	0.186226698	0.078434269	0	0	0	0
0	0	0	0.568132336	0	0	0	0	0.159895227	0	0.547030237	0.412772856
6.968194456	7.226807134	7.325152519	7.037371239	7.098126855	7.215367972	7.069379947	6.992813741	6.900335509	7.160577378	6.76396921	6.76532257
5.487312691	5.635623812	5.663523949	5.838997134	5.74812843	6.132628249	5.772664276	5.732741336	5.814065855	6.014837301	5.822309513	5.685264603
3.224032554	3.608986612	3.397136212	3.621207926	3.201787531	3.59106899	3.433169117	3.485182063	3.183584967	3.384668762	3.063364879	3.333230503
5.14520463	5.123897909	5.202609702	5.431846901	5.355735177	5.466656483	5.546443837	5.507800982	5.436868086	5.291283071	5.294793494	5.285860849
1.066798736	1.048424533	1.061651792	1.007324692	0.76041599	1.733332646	1.77090937	1.500827542	1.6042991	1.663604213	1.919717632	2.042262603
0.30995729	0.304393051	0.194751497	0.268943349	1.024801916	0.180254818	1.347637312	1.341450684	1.310584427	0.72228502	0.814762864	0.810743334
0	0	0.345147672	0.341472318	0	0	0.190074973	0	0	0.211486989	0	0
0	0	0	0.161552358	0.032222039	0	0	0.015047478	0	0.014321096	0	0
0	0	0	0.145665718	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
3.376823793	3.377190398	3.169126489	2.974920219	2.953248474	3.204442812	3.163445596	3.119113771	3.055299791	2.973311869	3.029378673	3.21571742
1.331452995	1.323969506	1.358970075	0.902646298	0.951516926	1.443028397	1.606754897	1.726347332	1.883937471	1.669004081	1.852242596	1.747945893
0.112732022	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.129058104	0	0	0	0.041350935	0	0	0	0
4.718235573	4.502744305	4.523725034	3.977673748	4.15982291	3.298605533	3.775229682	3.709257546	3.74663524	3.597292791	3.847716355	3.774259951
0	0	0	0.095314546	0	0	0	0	0	0	0	0
0	0.060480058	0	0	0	0	0.127032175	0	0	0.074385275	0	0.085770943
0	0	0	0.46656761	0	0	0	0	0	0	0	0
4.136486721	4.136773795	4.242107042	4.066046124	4.43469494	3.751613682	3.780950455	3.76852312	3.794935663	3.697584798	3.783718558	3.875809546
8.332698984	8.305851993	8.324549613	8.24913242	8.345857612	8.281869769	8.203436104	8.246080251	8.211523317	8.182270192	8.140032171	8.056057811
5.613234007	5.653406887	5.68619795	5.553123926	5.29419431	6.140480108	5.41110757	5.274623222	5.360810221	5.253921213	5.089574419	5.031955332
0.102871614	0.085042924	0.171762786	0.590875036	0	0.199194272	0.091457339	0.308025299	0.243249859	0	0.379443525	0.119953054
4.107687869	4.125865969	4.452661322	4.769020581	4.116872073	4.234968757	4.125088989	4.209874415	3.937344392	4.535953401	4.226200229	4.387590012
0	0	0	0.063112741	0	0	0	0	0	0	0	0
0	0	0	0	0.102214943	0.089182866	0	0	0	0	0.072980004	0
0	0	0	0	0	0	0	0	0	0	0	0
6.170616127	6.100754837	6.285187648	6.487365755	6.663159574	6.070211127	6.040118725	6.371414237	6.122484295	6.012441292	6.125475465	5.846184886
3.587052893	3.539655137	3.568080761	4.268778707	4.287620044	3.169997134	3.011590456	3.218137933	3.236183382	3.109958911	2.918733508	3.110313126
0.04691944	0	0	0.156687845	0.054314911	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.733983349	2.625642222	2.524720665	2.800129567	2.543443916	2.793307035	2.89119946	2.751078037	2.772538129	2.066550779	2.868670964	2.869604947
0	0	0	0	0.057302754	0	0	0	0	0	0	0
3.026169738	3.182164696	3.146185977	2.738445761	2.610799262	3.243748281	3.001465394	2.727652578	2.735955354	2.545597766	2.88712555	2.908328726
3.586740728	3.616334169	3.617110375	3.466013632	3.820393436	3.637818881	3.259445751	3.157237782	3.171522302	2.961647404	3.100735497	3.176369053
0	0	0	0	0	0	0	0	0	0	0	0
0.015001361	0	0	0.076986299	0	0	0	0	0	0	0	0
4.190377815	3.870167414	3.862947248	3.635580282	3.646853879	3.710525442	3.357893988	3.348130418	3.337809552	3.435357897	3.511366829	3.584132712
1.31241541	1.54119762	1.763245836	1.839246123	1.874431083	1.893226284	1.911465334	1.602485386	1.888265924	1.781334532	2.036088312	1.831779978
